5. ECOG PS 0或1	Risk Assessment
① 稀发排卵或无排卵	Disease
7.胸部外科史患者；	Therapy or Surgery
④.入组前3个月使用过雌激素或含有雌激素类的药物治疗的受试者；	Pharmaceutical Substance or Drug
13近三月内参加过其他药物临床试验者；	Enrollment in other studies
（4）过敏体质者；	Allergy Intolerance
（1） 中国公民身后器官捐献来源的同种异体肝移植受体；	Therapy or Surgery
⑴ 心功能Ⅳ级（NYHA分级法）的患者。	Organ or Tissue Status
3.经病理学确诊的T3-4aNXM0局部进展期的胃腺癌或胃-食管结合部腺癌患者；	Diagnostic
⑴ 择期在CPB下行心脏瓣膜置换或冠脉搭桥或先心手术患者。	Therapy or Surgery
（1）需要在镇静下接受眼部检查的患儿；	Diagnostic
6. 研究前一个月内没有接受参加任何其他过敏性疾病的治疗研究。	Enrollment in other studies
3）b超/CT/MRI提示为脂肪肝。	Diagnostic
（7）对常规免疫抑制剂治疗不能缓解。	Therapy or Surgery
④签署知情同意书。	Consent
1）眼球活动功能异常的患者；	Organ or Tissue Status
3）按照美国国家综合癌症网络（NCCN）ALL临床实践指南（2016.v1）标准，经组织学确诊为CD19+B-ALL的患者	Diagnostic
3、骨肉瘤一线化疗药物治疗失败者；	Therapy or Surgery
（1）由血液透析（≥3个月）转入腹膜透析的患者	Therapy or Surgery
（5）对瑞芬太尼或其他阿片类药物过敏者；	Allergy Intolerance
5.参加其他临床实验者；	Enrollment in other studies
2.体重指数20-25kg/m2	Risk Assessment
1.结核性胸膜炎组诊断需符合结核性胸膜炎诊断；恶性胸腔积液组胸腔积液有明确病理学依据	Diagnostic
8. 同时参与其他临床研究。	Enrollment in other studies
1.受者在知情同意书上签字	Consent
1) 年龄：18-80岁	Age
3.血清TG水平超过11.3 mmol／L	Laboratory Examinations
5.血白细胞数≤10×109／L，中性粒细胞比例低于70%；	Laboratory Examinations
⑧按WHO的肥胖分级: I级肥胖患者以上者	Diagnostic
b. 因滤过内口堵塞行分离术、经滤过泡分离可达到目标眼压者；	Therapy or Surgery
患者既往有严重循环或呼吸系统疾病史者；	Disease
（2）年龄在55-75岁之间；	Age
10) 合并有以下CYP3A4、P-gp 或Bcrp 的抑制剂或诱导剂，如伊曲康唑、酮康唑或决奈达隆等；	Pharmaceutical Substance or Drug
2.需再行开颅血肿清除术的患者	Therapy or Surgery
1. 正在参加其他临床研究；	Enrollment in other studies
3、患有继发性高血压、血液系统疾病、恶性肿瘤、风湿性瓣膜病、心力衰竭（NYHA Ⅲ-Ⅳ级）、心房颤动、甲状腺机能亢进、并发严重肝肾疾病；	Disease
R0切除。	Therapy or Surgery
2）试验前进行全面体格检查（身高、体重、呼吸、脉搏、血压、胸腹部检查等）和实验室检查（血常规、尿常规、便常规、血生化、凝血检查、传染病筛查等）合格者。十二导联心电图、腹部B超及胸片检查无异常或有轻微异常但无临床意义。	Laboratory Examinations
8.患者自愿加入本研究。	Consent
（1）初治患者，或者一线抗结核治疗不超过一个月；	Therapy or Surgery
②吸烟或戒烟&lt;2年；	Smoking Status
（4）预计存活期&gt;3月;	Life Expectancy
(1) 病理学确诊的I-IV期非小细胞肺癌患者；	Diagnostic
肌酐 &lt; 1.2 mg/dL,	Laboratory Examinations
? 研究者认为其依从性差；	Compliance with Protocol
(4）同意参与调查并签署知情同意书	Consent
9在服用研究药前三个月内过品或参加了物临床试验；	Enrollment in other studies
10. 患者在入组前4周内参加过其他药物临床试验；	Enrollment in other studies
13.正在参加其他临床试验或30天内参加过其他药物临床试验	Enrollment in other studies
1.根据WHO 2008年诊断标准确诊的血液系统恶性疾病患者	Diagnostic
（2）既往有肝脏疾病；	Disease
①严重心肺功能障碍	Organ or Tissue Status
5. HbA1C≤9.5%者。	Laboratory Examinations
（6）在入组前4周内接受非固醇类免疫抑制剂（如环孢素、甲氨蝶呤）或紫外线治疗，系统使用糖皮质激素制剂及系统使用抗组胺药物。	Pharmaceutical Substance or Drug
4.不能如期随访者；	Compliance with Protocol
4、正在进行其他临床研究者	Enrollment in other studies
（10）愿意且能够签署知情同意书。	Consent
2.BP&lt;90/60mmHg,HR&lt;50次/min；	Laboratory Examinations
1)其他眼科疾病：视网膜病变、青光眼、眼节前病变、葡萄膜病变、玻璃体病变等。	Disease
3.不接受本课题研究或中途退出者；	Compliance with Protocol
（9）受试者有明显的肝病的临床症状或体征，急性或慢性肝炎，或丙氨酸氨基转移酶（ALT）超过3倍正常值上限。	Laboratory Examinations
(12)对干扰素及聚乙二醇过敏者；	Allergy Intolerance
④有明显的认知障碍或躯体功能障碍而影响完成研究相关项目；	Compliance with Protocol
(2) 短暂性脑缺血发作（TIA）导致的眩晕；	Disease
5) ECOG 体能评分 0-1 分；	Risk Assessment
3. 是否已行至少一种抗心律失常药物治疗而无效	Pharmaceutical Substance or Drug
8.拒绝签署知情同意者。	Consent
5.年龄范围18-60岁	Age
2.对受试药物、对照药物、赋形剂或任何其他苯并咪唑有过敏和特质性反应者；	Allergy Intolerance
1)符合DSM-IV其它精神疾病诊断者；	Diagnostic
7、过敏性体质。	Allergy Intolerance
(7) 对干扰素或该制剂的任何成分有过敏史；	Allergy Intolerance
1. 年龄：18岁～75岁;	Age
(2)异位妊娠。我们将异位妊娠定义为任何可疑包块或者大量盆腔游离液体，并不伴有宫内妊娠。	Disease
1拒绝参加本研究；	Consent
4)预期寿命＞1年；	Life Expectancy
2、对局麻药过敏；	Allergy Intolerance
5）知情同意，志愿参加；	Consent
b）患者自愿参加此试验并签署知情同意书。	Consent
13)酗酒或吸毒者；	Addictive Behavior
①符合全球哮喘防治倡议（GINA）2017版诊断标准，目前处于慢性持续期	Diagnostic
（3）年龄在45～75周岁；	Age
b.ANC≥1.5×109/L；	Laboratory Examinations
3、自愿参加并已签署知情同意书	Consent
9.严重肝、肾功能异常者；	Organ or Tissue Status
2、四肢创伤性骨折；	Disease
7. 在基线之前使胆碱酯酶抑制剂（安理申）或NMDA受体拮抗剂（美金刚）治疗者，同意在参与本研究期间使用胆碱酯酶抑制剂（安理申5mg/d）或NMDA受体拮抗剂（美金刚10mg/d）维持治疗。	Pharmaceutical Substance or Drug
5.患儿不能合作或正在参加其他药物的临床试验者。	Enrollment in other studies
1、间歇状态、重度及急性加重期的哮喘患者。	Disease
（1）符合1995年全国第四届脑血管病学术会议通过的《各类脑血管疾病诊断要点》中“脑卒中”的诊断要点，并经头颅CT或MRI检查证实；	Diagnostic
1.自愿参加并签署知情同意书；	Consent
12. 既往使用抗凝药物；	Pharmaceutical Substance or Drug
9.患有精神系统疾病，无自制力，酒精依赖者或有药物滥用史者；	Disease
2.年龄：18-65岁；	Age
2）任何与心血管疾病有关的症状患者；	Disease
2.曾經對特定麻醉藥物（Propofol、Fentanyl、Lidocaine）過敏者	Allergy Intolerance
6.全身药物应用	Therapy or Surgery
1) 初诊年龄12~20岁；	Age
1.符合PNH诊断标准	Diagnostic
5) 愿意参与研究接受随访并签署知情同意书。	Consent
6.已知对盐酸二甲双胍和本品中的任何成份过敏。	Allergy Intolerance
5.严重认知功能障碍（AMT&lt;7分）;	Disease
④自愿参与本次实验并签署知情同意书	Consent
1. 严重抑郁症、精神分裂症、严重焦虑症、狂躁等精神疾病；	Disease
（5）有胸膜疾病或胸廓畸形，骨关节疾病等关节功能障碍、 运动受限制的患者；	Disease
1）TACE标准必须和原发性肝癌诊疗规范(2011年版)一致，严格把握适应症属于禁忌症的必须排除。	Diagnostic
（1）ASA Ⅰ-Ⅲ级；	Risk Assessment
5）经外科评估受试者可接受根治性手术（原发灶和转移灶同时切除）	Therapy or Surgery
②并且符和气阴两虚兼脾虚血瘀证诊断标准	Diagnostic
3.头颅CT或MRI证实基底节区早期缺血灶或梗死灶	Diagnostic
(4)自愿加入本试验并签署知情同意书者	Consent
（4）既往有缺血性卒中史；	Disease
（11）气管切开病史与既往肺部手术史。	Therapy or Surgery
1)研究关节处有手术史或重大创伤史，骨折。	Disease
1)脑血管影像学检查确诊患有颈内动脉或椎动脉复杂动脉瘤（梭形动脉瘤、巨大或者血泡样动脉瘤、假性动脉瘤）或A型颈内动脉海绵窦瘘；	Diagnostic
2)甲状旁腺疾病史；	Disease
?尿糖≥15mmol/L，,尿蛋白≥0.3g/L；	Laboratory Examinations
6.现在使用全身激素治疗	Therapy or Surgery
11. 4周内进行过大手术伤口未愈合的患者；	Therapy or Surgery
2）任何临床相关基础疾病的证据（呼吸、消化、心血管、内分泌、血液、泌尿等各系统基础疾病）	Disease
（1）有明确病理诊断的恶性肿瘤患者	Diagnostic
9)有其他严重的生理或心理疾病的患者;	Disease
7.体检时完成KOOS、VAS等膝关节症状主观评估；	Risk Assessment
1）既往有过宫腔粘连手术史	Therapy or Surgery
B 术后病理学确诊ATC患者	Diagnostic
12.没有签署知情同意书患者。	Consent
3 凝血障碍（血小板&lt;50×109/L，凝血酶原活动度&lt;50%）；	Laboratory Examinations
（1） 年龄在18-75岁的患者。	Age
5.间歇自家导尿或留置导尿；	Therapy or Surgery
1)出现肿瘤除肝脏外其他远处转移者；	Disease
6.签署知情同意书	Consent
（2）CD4+T淋巴细胞水平250～500个/ul；	Laboratory Examinations
4.过去的三个月里，一直服用口服避孕药或正在接受激素替代治疗的女性；	Pharmaceutical Substance or Drug
5. 近半年内接受或准备接受白内障手术治疗；	Therapy or Surgery
22)有确诊的全身性免疫性疾病（如强直性脊柱炎、系统性红斑狼疮等）或任何无法控制的临床问题（如艾滋病，恶性肿瘤，活动性肝炎，严重的精神、神经、心血管、呼吸等系统疾病等）；	Disease
7. 病因不明的患者；	Disease
1.近五年内在三甲医院进行过肾活检确诊为原发性IgA肾病	Diagnostic
4.Hb≥80g/L；ALT、TBIL、DBIL≤1.5×正常值上限，肌酐正常；	Laboratory Examinations
12）肌酐清除率≥60mL/min，肌酐清除率使用Cockcroft-Gault公式计算：男性 (140-年龄) ×体重(kg)/【0.818×血肌酐(μmol/L)】，女性按计算结果×0.85；	Laboratory Examinations
(10)在筛选前14天内曾服用或正在服用抗真菌类、皮质激素类药物，以及磺胺类和抗结核药物者	Pharmaceutical Substance or Drug
(3)已接受外科手术治疗的PD患者（包括苍白球毁损术、丘脑毁损术、脑深部电刺激或器官移植）	Therapy or Surgery
⑷未进行过有关疾病的任何系统正规治疗，包括未使用抑酸剂（PPI）、抗酸剂（H2RA）及胃动力药以及相关中药。或自愿接收为期1周的洗脱期，洗脱药物包括PPI、H2RA及胃动力药其他对胃肠道功能有影响的药物;	Therapy or Surgery
①关节型、脓疱型、红皮病型银屑病以及特殊部位银屑病，包括颜面、头皮、指甲、皱折、龟头、掌跖部位。	Disease
（2）具有行腹腔镜根治性部分或全胃切除的手术指征；	Therapy or Surgery
⑨年龄不足18岁或超过65岁者。	Age
3.临床诊断符合慢加急性肝衰竭诊断标准；中医辨证为阳黄证或阴黄证；	Diagnostic
（3）心脏病史：复杂的先天性心脏病	Disease
随访性好；	Compliance with Protocol
(4)有任何临床严重疾病史或有心血管系统、内分泌系统疾病或肺部、血液学、免疫学及代谢异常等病史者；	Disease
⑤入组前6个月内未接受过抗纤维化和免疫调节药物治疗。	Therapy or Surgery
既往有对术中相关药物过敏的病史的患者；	Allergy Intolerance
d. 髂内动脉锚定区长度≥10mm。	Laboratory Examinations
4.汉密尔顿抑郁量表24项版(HAMD-24)评分≥8分	Risk Assessment
7.在过去的两个月里参与其他临床研究项目。	Enrollment in other studies
②拒绝或无法配合操作者	Compliance with Protocol
3.年龄：18至64岁；	Age
（5）对本研究知情同意	Consent
②未经过任何治疗或经过治疗但已过一周的洗脱期；	Therapy or Surgery
1、有明显肺部感染需抗感染治疗者（就诊前4周内呼吸道感染者及全身感染者）；	Disease
4. 不能接受导管介入手术者；	Therapy or Surgery
1)理解并签署知情同意书；	Consent
6.HIV阳性	Laboratory Examinations
8.心肺功能衰竭.	Organ or Tissue Status
4. 实施心脏再同步化治疗者或计划于24周内行心脏再同步化治疗者；	Therapy or Surgery
(13) 有颈椎间盘前路开放性手术的患者；	Therapy or Surgery
3. 需要进入儿童重症监护室治疗的患儿。	Therapy or Surgery
2）肝功高于正常值上限2倍以上者；	Laboratory Examinations
2、结合患者病史、症状体征及MRI等相关辅助检查诊断为腰椎术后椎间盘炎。	Diagnostic
（1）患者T细胞在预扩增实验中无法扩增；	Laboratory Examinations
9)乙型肝炎表面抗原检测阳性或丙型肝炎检测阳性者；	Laboratory Examinations
6)自愿参与本临床试验并签署知情同意书。	Consent
(8)对中药成分过敏者或过敏体质者。	Allergy Intolerance
(2)对通气工具材质过敏；	Allergy Intolerance
3)年龄18--65岁；	Age
⑥肝、肾、骨髓功能正常；	Organ or Tissue Status
7)胃肠道手术病史患者；	Therapy or Surgery
4. Cobb角25-40°（主侧凸）	Laboratory Examinations
16) 需行眼部联合手术者；	Therapy or Surgery
iii.口腔及颌面部急性炎症 、肿瘤	Disease
4.不愿意或无法提供知情同意；	Consent
3、DSA提示颈内动脉、大脑中动脉主干急性闭塞；	Diagnostic
颈部淋巴结可切除或者放疗后可切除；	Therapy or Surgery
（12）受试者有器官移植史。	Therapy or Surgery
2、年龄大于等于18岁	Age
3.既往有严重系统性疾病史的者，例如控制不良的糖尿病患者等	Disease
（11）酗酒（1周饮酒5次以上，平均每次2两白酒或半斤黄酒或5瓶啤酒以上）；	Addictive Behavior
(5)受试者年龄18～65岁。	Age
(1) 感冒发热，或为急性鼻炎、急性鼻窦炎、过敏性性鼻炎患者；严重鼻息肉患者。	Disease
3.肾功能不全患儿。	Organ or Tissue Status
3、重要脏器有严重原发性疾病；	Disease
5、未取得患儿家属同意。	Consent
2.体力状况ECOG评分 0-1分；	Risk Assessment
(3)确诊下呼吸道感染（急性支气管炎，肺炎）的住院患儿	Disease
（3）近期改变皮质兴奋性的药物(镇静、抗抑郁药)应用史。	Pharmaceutical Substance or Drug
6. 知情同意。	Consent
1、恒牙期（13-25岁）；	Age
2）对别嘌醇或任何赋形剂过敏；	Allergy Intolerance
2.ICU脓毒症幸存者中符合Rome III标准的FD患者.	Diagnostic
（2）已截肢的患者；	Therapy or Surgery
（4）能配合临床观察者	Compliance with Protocol
10.对试验药物过敏者	Allergy Intolerance
2)手术或病理活检证实为胰腺导管腺癌	Diagnostic
(2) 罹患严重的心脏疾患如心力衰竭、长QT综合征及恶性心律失常。	Disease
（5）一个或多个认知领域损伤的客观证据，通常包括记忆（如正规的或床边的测试以确定多个领域的认知功能水平）；	Diagnostic
（4）中医辨证为肾虚痰瘀型	Diagnostic
⑧ 自愿签署知情同意。	Consent
3)目前正在进行其他药物临床试验者；	Enrollment in other studies
2 年龄小于18岁或者大于75岁；	Age
3.急性ST段抬高型心肌梗死或急性非ST抬高型心肌梗死。	Disease
4) 对顺铂过敏者	Allergy Intolerance
2）合并心脏疾病如:瓣膜病、先天性心脏病、冠心病、心律失常等	Disease
? 研究治疗开始前4周内或在小于药物的5个半衰期内进行过抗肿瘤治疗（包括放疗，化疗、小分子、生物治疗或免疫治疗），以短的时间为准（但最短时间不得小于21天）	Therapy or Surgery
（6）自愿参加并签署知情同意书。	Consent
6.签署知情同意书者	Consent
7.近 3 个月内曾参加其他临床试验者；	Enrollment in other studies
（3）未接受适当抗病毒治疗者；	Therapy or Surgery
5 手术时间超过2h；	Therapy or Surgery
⑤  ECOG PS评分：0~1分；	Risk Assessment
5）患有除APL外其它需要治疗的恶性肿瘤的患者。	Diagnostic
③近1月内系统使用过治疗白癜风的药物或糖皮质激素药物者；	Pharmaceutical Substance or Drug
10. 同时参与另一项临床研究的患者；	Enrollment in other studies
（8）对糖皮质激素过敏者；	Allergy Intolerance
5、合并有严重心、肝、肾等脏器功能不全者；	Organ or Tissue Status
6.患者及家属知情同意	Consent
（5）肝功能Child-Pugh A级或B级。	Risk Assessment
2)需进行影响免疫反应的治疗，或在rTV疫苗接种后1个月内的密切接触者中有接受以上治疗者；	Therapy or Surgery
4. 之前使用过化疗药物(双膦酸盐除外)	Therapy or Surgery
5) 经研究者判断，能遵守试验方案者；	Compliance with Protocol
（2）神经源性膀胱功能障碍；	Organ or Tissue Status
③经标准辨证中医证型明确者。	Diagnostic
5. 对坦索罗辛或安慰剂中的成分过敏者。	Allergy Intolerance
6.合并幽门梗阻、上消化道出血、消化道穿孔、阻塞性黄疸、重度营养不良等严重并发症者；	Disease
3.签署知情同意书。	Consent
1.诊断下肢静脉曲张明确（B超）	Diagnostic
13.长期服用氯吡格雷患者；	Pharmaceutical Substance or Drug
14、有吸毒史者；或有酗酒史，试验期间不能终止酗酒者；	Addictive Behavior
放疗、化疗、射频消融、肝动脉栓塞等微创治疗的患者。	Therapy or Surgery
④ 签署知情同意书。	Consent
2. 患者自愿参加本临床试验，并签署知情同意书。	Consent
3.Medina分型为 1,1,1/0,1,1的真性分叉病变。	Disease
(9)已知受试者有右向左分流、重度肺动脉高压（肺动脉压&gt; 90 mmHg）或不可控全身性高血压。	Disease
（1）年龄&gt;=18岁；	Age
(11)知情同意，并签署知情同意书。	Consent
2、合并颅脑损伤或外伤病史。	Disease
①年龄≥18 岁；	Age
11.生命体征异常者（收缩压&lt;90 mmHg或&gt;140 mmHg，舒张压&lt;50 mmHg或&gt;90 mmHg；心率&lt;50 bpm或&gt;100 bpm）。	Laboratory Examinations
13)心电图异常有临床意义。	Laboratory Examinations
2) 系统性疾病及情绪不稳定者；	Disease
5.自愿受试，知情同意。	Consent
7、有严重腹泻或者呕吐，活动性上消化道溃疡或吸收不良	Disease
(2) 有糖尿病、高血压、冠心病、肝肾疾病、肥胖症和其它脏器合并疾病病史者；	Disease
19) 酒精及毒品筛查阳性者或在过去五年内有药物滥用史或试验前3个月内使用过毒品者。	Addictive Behavior
6)体格检查、生命体征正常或异常无临床意义。	Laboratory Examinations
3.既往神经肌肉疾病史、内分泌系统疾病史、变态反应疾病史和精神疾病史；	Disease
获得患者，父亲或母亲，或代理人的知情同意权。	Consent
（2）美国麻醉医师协会（American Socitey of Anesthesiology, ASA）分级Ⅰ～Ⅲ级；	Risk Assessment
年龄大于35岁	Age
行其他肺康复治疗的患者	Therapy or Surgery
1、患者依从性不好；	Compliance with Protocol
(2)住院天数≥3 days；	Therapy or Surgery
6. 最近一月内参加过其它药物试验者。	Enrollment in other studies
5、签署知情同意书者。	Consent
1.确诊为慢性乙型病毒性肝炎：诊断标准参照中华医学会肝病学分会、传染病与寄生虫病学分会颁布的《慢性乙型肝炎防治指南（2010年版）》执行；	Diagnostic
（4）因风湿性心脏病、冠心病及其他心脏病合并房颤，引起脑栓塞者；	Disease
2. 营养风险评分≥ 3 分 (NRS 2002);	Risk Assessment
5.对所用药物有过敏史者；	Allergy Intolerance
7)  网织红细胞≥3%；	Laboratory Examinations
(5) 实验室检查(血尿常规、肝肾功能和心电图检查)发现血液、心、肝和肾功能不全者。	Organ or Tissue Status
（3）患者术前未接受丹参多酚酸盐治疗；	Pharmaceutical Substance or Drug
（6）筛查前3个月内参加过其他临床试验者；	Enrollment in other studies
(1)符合2-3级肝硬化腹水的西医诊断；	Diagnostic
1.年龄段：18-75岁；	Age
⑩过敏体质或对试验药物已知成分过敏者；	Allergy Intolerance
② 患者至少有一个病灶CT或MR能显示，但二维超声无法清晰显示；	Diagnostic
5)术前常规服用 β 受体阻滞剂患者；	Pharmaceutical Substance or Drug
2. 年龄≥18岁；	Age
年龄在18~80周岁之间。	Age
9. 不能理解或遵从研究方案	Compliance with Protocol
1.符合膝骨关节炎西医诊断标准	Diagnostic
1 ASA 1-3级	Risk Assessment
(3)服用影响胃肠动力药物的患者。	Pharmaceutical Substance or Drug
j) 参加本试验前14天内使用维生素或其他保健品者；	Compliance with Protocol
3、自愿加入试验，签订“知情同意书”。	Consent
(9)血红蛋白≥8.5g/dl；	Laboratory Examinations
（2）眼压升高超过统计学正常值的上限（&gt;21mmHg）；	Laboratory Examinations
1 年龄：18-70岁患者	Age
（4）严重的肝、肾疾病，有消化道溃疡或出血病史，心、脑血管疾病及血液系统疾病病史。	Disease
①符合诊断标准。	Diagnostic
（4）病人或家属同意参加本项研究,并签署知情同意书。	Consent
?心跳≥90次/分	Laboratory Examinations
1.了解试验且自愿参加并在试验前签署受试者知情同意书。	Consent
药物/酒精滥用者：过去2年内有酒精或药物滥用病史的受试者；	Addictive Behavior
4)符合WHO对不孕症的诊断标准；	Diagnostic
1. 不符合原发性骨质疏松症诊断标准；	Diagnostic
2.签署知情同意书；	Consent
20)药物滥用检查阳性者；	Addictive Behavior
（2）年龄在18岁-80岁之间；	Age
（1）对他克莫司高度敏感和（或）任何一种药物高度敏感；	Allergy Intolerance
5.高密度脂蛋白少于1.0mmol/L；	Laboratory Examinations
7)正参加其他临床试验；	Enrollment in other studies
10、尿蛋白2个加号以上	Laboratory Examinations
(8)HBV DNA大于2×103 IU/mL；	Laboratory Examinations
1) 对拟使用药物中的任何成分，有过敏史的患者。	Allergy Intolerance
1)18-25岁的健康志愿者	Age
7、近三个月内未接受过颈椎病针灸治疗；	Therapy or Surgery
①年龄18-65周岁。	Age
8. 依从性差的患者；	Compliance with Protocol
3.可手术的首诊IV乳腺癌，原发灶病理确诊为浸润性乳腺癌，转移灶可经病理或影像诊断	Diagnostic
2.X线检查提示膝关节KL分级为IV级；	Diagnostic
（2）《汉密尔顿抑郁量表》分大于等于20分,	Risk Assessment
(1)进入ICU前两周内有透析治疗史；	Therapy or Surgery
5、荧光素钠过敏者	Allergy Intolerance
5)签署知情同意书	Consent
（4）入组前没有接受任何放化疗、介入治疗等抗肿瘤治疗。	Therapy or Surgery
⑺受试者可以按期复诊。	Compliance with Protocol
1.年龄在18-75周岁之间；	Age
10. 既往对同类药物不耐受或过敏史；	Allergy Intolerance
1.长期口服质子泵抑制剂；	Pharmaceutical Substance or Drug
3.患者如果已经接受其他非手术治疗，经过7天的洗脱期；	Therapy or Surgery
（1）肝、肾功能损伤者及心功能损害者。	Organ or Tissue Status
1)患者本人或监护人签署知情同意书；	Consent
5)受试者有酒精滥用史，药物滥用史和/ 或阿片滥用史；	Addictive Behavior
②合并有心、脑、肝或造血系统等严重全身病变者	Disease
（6）术中无法超选肿瘤分支供血动脉者；	Disease
?初诊，从未接受手术/化疗/放疗/靶向治疗等抗肿瘤治疗	Therapy or Surgery
②受试者需长期口服激素类药物;	Pharmaceutical Substance or Drug
（4）试验室检查符合以下标准：血红蛋白&gt;100g/L, 血小板计数&gt;70*109/L, 白细胞计数&gt;4*109/L；	Laboratory Examinations
9.受试者在入组前的6个月内接受了电休克疗法(ECT)；	Therapy or Surgery
经客观性检查证实患有急性症状性VTE 的患者	Diagnostic
6. 转化日/排卵日子宫内膜厚度＜6mm；	Laboratory Examinations
5. 对舒肝宁注射液组方药物过敏者；	Allergy Intolerance
6. 长期酗酒、药物依赖者、精神疾病患者；	Addictive Behavior
（4）已签署知情同意书（儿童青少年需监护人签字）。	Consent
2. 年龄均在7-12岁；	Age
1. 有支气管哮喘、支气管扩张症等病史；	Disease
2.患者年龄在18岁以上	Age
5)有吞咽困难或任何影响药物吸收的胃肠道疾病史。	Disease
1 接受嵌合抗原受体T细胞治疗后没有达到完全缓解	Therapy or Surgery
a.符合慢性阻塞性肺疾病诊断标准；	Diagnostic
（6）自愿受试并签署知情同意书。	Consent
D.糖尿病患者血糖控制不佳（空腹血糖（FBG）＞10mmol/L)；	Laboratory Examinations
4)其他实验室异常结果且经研究者判断有临床意义；	Laboratory Examinations
(5) 拒绝参加本次试验。	Consent
5.自愿加入本试验，并签署“知情同意书”者。	Consent
4、已知对COX-2特异性抑制剂、磺胺类、NSAIDS、阿片类或扑热息痛/乙酰氨基酚过敏者；	Allergy Intolerance
2. 糖尿病病史5年以上者；	Disease
⑵KPS评分≥70分；	Risk Assessment
(6) 过敏体质或对该药物已知成分过敏者；	Allergy Intolerance
＊血常规：HGB≥80g/L、WBC＞4.0×10^9/L、PLT＞80×10^9/L；	Laboratory Examinations
（1）郁病诊断标准（ZY T001.1.94）：	Diagnostic
3.术中或术后组织病理学证实为 R0 切除的非小细胞肺癌（NSCLC）；	Diagnostic
3)ASAI~II级，，	Risk Assessment
10、过敏体质、对试验药物或其组分过敏者。	Allergy Intolerance
5.在试验开始前48h至试验结束期间，同意禁烟、酒、咖啡因、果汁饮料者；	Compliance with Protocol
⑥患者入组前 2 周内未服用抗焦虑抑郁药物或精神类药物；	Pharmaceutical Substance or Drug
(11) 近三月内参加其他药物临床研究者；	Enrollment in other studies
（3）患者存在其他无法配合治疗的情况；	Therapy or Surgery
3）既往冠脉造影阳性（冠状动脉直径变窄大于等于 50%）；	Laboratory Examinations
4) 签署知情同意，同意参加本项研究。	Consent
1.有放疗史、化疗史、手术史的排除，	Therapy or Surgery
（1）符合EGFR敏感突变(+)NSCLC诊断标准。	Diagnostic
2. 入组前3月内完成肺功能检查。按照GOLD2015年指南定义，根据肺功能检查明确诊断的COPD患者；	Diagnostic
3.病前有肥胖、糖尿病、内分泌疾病史。	Disease
11)有哮喘病史者；	Disease
3)签署知情同意书	Consent
2、临床上属心源性梗塞和其他明确原因型和不明原因型的患者；	Diagnostic
3.年龄&lt;65岁	Age
6.不愿或无法依从研究方案者	Compliance with Protocol
(5)病程在8小时之内，有CT证实颅内出血;	Diagnostic
4) 患者必须了解研究过程，同意参加本实验，并术前签署知情同意书。	Consent
3. 患儿父母有心理疾病；	Disease
4）腋窝进行过放疗的患者	Therapy or Surgery
?KPS评分≥70分；	Risk Assessment
③愿意接受问卷调查及电话回访的患者。	Compliance with Protocol
4、签署知情同意书。	Consent
a) 符合脑梗塞或脑出血诊断标准；	Diagnostic
3)签署书面知情同意书。	Consent
病变范围为黏膜层和黏膜下层	Disease
4.符合脾肾气虚血瘀证的中医辨证标准（附件2）	Diagnostic
①可逆原因引起的一过性房颤；	Disease
（8）凝血障碍	Organ or Tissue Status
3、Kellgren-Lawrence的放射学诊断标准≥2级；	Risk Assessment
10.HIV、乙型肝炎表面抗原阳性、梅毒抗体阳性、丙肝抗体阳性。	Laboratory Examinations
④18岁以上	Age
（4）签署知情同意书，自愿参加本项研究者。	Consent
正在服用抗精神病药物的患者；	Pharmaceutical Substance or Drug
3.因股骨颈骨折或股骨头缺血性坏死需行非骨水泥型人工髋关节置换术的患者；	Therapy or Surgery
1、合并严重瓣膜疾病、心包疾病、心肌病、先天性心脏病、急性心肌梗死（4周内）、心源性休克、急性心肌炎、严重心律失常伴有血流动力学改变；	Disease
7.主要器官功能水平符合下列标准：	Organ or Tissue Status
8.最近14日内曾服用过对过敏性鼻炎可引起作用的中药制剂者；	Pharmaceutical Substance or Drug
4)嗜酒者（&gt;10年，且每日&gt;2两白酒）。	Addictive Behavior
6) 有中度以上心脏瓣膜疾病的患者	Disease
5. 心功能正常；	Organ or Tissue Status
10)过敏体质，如对两种或以上药物或食物过敏史者；或已知对本药组分有过敏者。	Allergy Intolerance
2）流式细胞仪检测结果为CD19+的患者；	Laboratory Examinations
4. ECOG评分0-2分；	Risk Assessment
（5）估计患者依从性较差，不易随访者；	Compliance with Protocol
2.肺功能检查有弥散功能下降的患者。	Organ or Tissue Status
6. 除外多种原发性、继发性肾脏疾病与高血压病、心力衰竭、酸中毒、泌尿系感染引起的尿微量白蛋白排泄率和尿蛋白增高的疾病患者。	Disease
（1）腹胀或可疑肠梗阻、空气栓塞、气胸、沉箱病、气脑造影检查、癫痫、阻塞性呼吸系统疾病及急性上呼吸道感染；	Disease
5）任何原因不能配合研究。	Compliance with Protocol
（6）不同意参与试验，未签署知情同意书	Consent
10）酒精和/或药物的滥用及依赖。	Addictive Behavior
(1)严重凝血功能障碍	Organ or Tissue Status
g)术前严重颅内高压，已有脑疝的患者	Disease
5合并严重的心脑血管病、肝、肾和造血系统疾患；	Disease
4. 取得患者或直系家属的知情同意；	Consent
5)受试者能够理解、遵守试验方案，并且签署知情同意书。	Consent
